class_hchId,ORPHAcode,preferredTerm
150,401866,Childhood-onset spasticity with hyperglycinemia
150,447795,Lipoyl transferase 2 deficiency
150,508093,MEPAN syndrome
150,401854,Lipoic acid biosynthesis defect
150,68380,Mitochondrial disease
150,382,Guanidinoacetate methyltransferase deficiency
150,35704,L-Arginine:glycine amidinotransferase deficiency
150,52503,X-linked creatine transporter deficiency
150,79172,Creatine deficiency syndrome
150,832,Succinyl-CoA:3-oxoacid CoA transferase deficiency
150,79183,Disorder of ketolysis
150,746,Mitochondrial trifunctional protein deficiency
150,35701,3-hydroxy-3-methylglutaryl-CoA synthase deficiency
150,42,Medium chain acyl-CoA dehydrogenase deficiency
150,394529,"Multiple acyl-CoA dehydrogenase deficiency, severe neonatal type"
150,394532,"Multiple acyl-CoA dehydrogenase deficiency, mild type"
150,26791,Multiple acyl-CoA dehydrogenase deficiency
150,26792,Short chain acyl-CoA dehydrogenase deficiency
150,26793,Very long chain acyl-CoA dehydrogenase deficiency
150,329942,Transient neonatal multiple acyl-CoA dehydrogenase deficiency
150,309120,Acyl-CoA dehydrogenase deficiency
150,5,Long chain 3-hydroxyacyl-CoA dehydrogenase deficiency
150,71212,Hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency
150,309127,3-hydroxyacyl-CoA dehydrogenase deficiency
150,309115,Disorder of fatty acid oxidation and ketogenesis
150,228302,"Carnitine palmitoyl transferase II deficiency, myopathic form"
150,228305,"Carnitine palmitoyl transferase II deficiency, severe infantile form"
150,228308,"Carnitine palmitoyl transferase II deficiency, neonatal form"
150,157,Carnitine palmitoyltransferase II deficiency
150,156,Carnitine palmitoyl transferase 1A deficiency
150,158,Systemic primary carnitine deficiency
150,159,Carnitine-acylcarnitine translocase deficiency
150,309130,Disorder of carnitine cycle and carnitine transport
150,943,Malonic aciduria
150,309133,Metabolic disease due to other fatty acid oxidation disorder
150,438075,Ketoacidosis due to monocarboxylate transporter-1 deficiency
150,438072,Disorder of keton body transport
150,79174,Disorder of fatty acid oxidation and ketone body metabolism
150,79243,Pyruvate dehydrogenase E1-alpha deficiency
150,79244,Pyruvate dehydrogenase E2 deficiency
150,79246,Pyruvate dehydrogenase phosphatase deficiency
150,255138,Pyruvate dehydrogenase E1-beta deficiency
150,255182,Pyruvate dehydrogenase E3-binding protein deficiency
150,765,Pyruvate dehydrogenase deficiency
150,766,Hemolytic anemia due to red cell pyruvate kinase deficiency
150,447784,Mitochondrial pyruvate carrier deficiency
150,254746,Pyruvate metabolism disorder
150,615964,Acute reversible leukoencephalopathy with increased urinary alpha-ketoglutarate
150,31,Oxoglutaric aciduria
150,24,Fumaric aciduria
150,313850,Infantile cerebellar-retinal degeneration
150,254749,Tricarboxylic acid cycle disorder
150,79200,Disorder of energy metabolism
150,3057,Monoamine oxidase A deficiency
150,70594,Dopa-responsive dystonia due to sepiapterin reductase deficiency
150,98808,Autosomal dominant dopa-responsive dystonia
150,255,Dopa-responsive dystonia
150,226,Dihydropteridine reductase deficiency
150,13,6-pyruvoyl-tetrahydropterin synthase deficiency
150,2102,GTP cyclohydrolase I deficiency
150,1578,Pterin-4 alpha-carbinolamine dehydratase deficiency
150,238583,Hyperphenylalaninemia due to tetrahydrobiopterin deficiency
150,508523,Hyperphenylalaninemia due to DNAJC12 deficiency
150,309819,Disorder of pterin metabolism
150,230,Dopamine beta-hydroxylase deficiency
150,35708,Aromatic L-amino acid decarboxylase deficiency
150,309830,Disorder of catecholamine synthesis
150,352649,Brain dopamine-serotonin vesicular transport disease
150,79169,Disorder of neurotransmitter metabolism and transport
150,22,Succinic semialdehyde dehydrogenase deficiency
150,79175,Disorder of gamma-aminobutyric acid metabolism
150,3006,Pyridoxine-dependent epilepsy
150,79096,Pyridoxal phosphate-responsive seizures
150,79192,Disorder of pyridoxine metabolism
150,3197,Hereditary hyperekplexia
150,132,Hereditary butyrylcholinesterase deficiency
150,79097,Folinic acid-responsive seizures
150,79219,Metabolic disease involving other neurotransmitter deficiency
150,79214,Disorder of biogenic amine metabolism and transport
150,124,Diamond-Blackfan anemia
150,45,Adenosine monophosphate deaminase deficiency
150,760,Purine nucleoside phosphorylase deficiency
150,93601,Xanthinuria type I
150,93602,Xanthinuria type II
150,3467,Hereditary xanthinuria
150,46,Adenylosuccinate lyase deficiency
150,976,Adenine phosphoribosyltransferase deficiency
150,1187,Lethal ataxia with deafness and optic atrophy
150,411536,Mild phosphoribosylpyrophosphate synthetase superactivity
150,411543,Severe phosphoribosylpyrophosphate synthetase superactivity
150,3222,Phosphoribosylpyrophosphate synthetase superactivity
150,277,Severe combined immunodeficiency due to adenosine deaminase deficiency
150,99014,X-linked Charcot-Marie-Tooth disease type 5
150,99138,Hemolytic anemia due to erythrocyte adenosine deaminase overproduction
150,510,Lesch-Nyhan syndrome
150,79233,Hypoxanthine guanine phosphoribosyltransferase partial deficiency
150,206428,Hypoxanthine-guanine phosphoribosyltransferase deficiency
150,250977,AICA-ribosiduria
150,423479,X-linked intellectual disability-limb spasticity-retinal dystrophy-arginine vasopressin deficiency
150,457375,ITPA-related lethal infantile neurological disorder with cataract and cardiac involvement
150,633099,PAICS deficiency
150,79191,Disorder of purine metabolism
150,30,Hereditary orotic aciduria
150,1675,Dihydropyrimidine dehydrogenase deficiency
150,35120,Hemolytic anemia due to pyrimidine 5' nucleotidase deficiency
150,38874,Dihydropyrimidinuria
150,65287,Beta-ureidopropionase deficiency
150,309147,Hyper-beta-alaninemia
150,79193,Disorder of pyrimidine metabolism
150,79224,Disorder of purine or pyrimidine metabolism
150,263455,Congenital hyperinsulinism due to HNF4A deficiency
150,276556,Hyperinsulinism due to UCP2 deficiency
150,276575,Autosomal dominant hyperinsulinism due to SUR1 deficiency
150,276580,Autosomal dominant hyperinsulinism due to Kir6.2 deficiency
150,324575,Hyperinsulinism due to HNF1A deficiency
150,165985,Diazoxide-sensitive diffuse hyperinsulinism
150,276598,Diazoxide-resistant focal hyperinsulinism due to SUR1 deficiency
150,276603,Diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency
150,79298,Diazoxide-resistant focal hyperinsulinism
150,79643,Autosomal recessive hyperinsulinism due to SUR1 deficiency
150,79644,Autosomal recessive hyperinsulinism due to Kir6.2 deficiency
150,165988,Diazoxide-resistant diffuse hyperinsulinism
150,276585,Diazoxide-resistant hyperinsulinism
150,657,Congenital isolated hyperinsulinism
150,60,Alpha-1-antitrypsin deficiency
150,714,Hemolytic anemia due to diphosphoglycerate mutase deficiency
150,79345,Brachytelephalangic chondrodysplasia punctata
150,79507,Hypotonia-failure to thrive-microcephaly syndrome
150,99845,Genetic recurrent myoglobinuria
150,99846,Autosomal dominant myoglobinuria
150,404454,Alacrimia-choreoathetosis-liver dysfunction syndrome
150,555402,NAD(P)HX dehydratase deficiency
150,555407,NAD(P)HX epimerase deficiency
150,91088,Other metabolic disease
150,84065,Idiopathic malabsorption due to bile acid synthesis defects
150,79301,Congenital bile acid synthesis defect type 1
150,79302,Congenital bile acid synthesis defect type 3
150,79303,Congenital bile acid synthesis defect type 2
150,485631,Congenital bile acid synthesis defect
150,909,Cerebrotendinous xanthomatosis
150,238475,Familial hypercholanemia
150,276066,Bile acid CoA ligase deficiency and defective amidation
150,163631,Bile acid synthesis defect with cholestasis and malabsorption
150,209902,Hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency
150,79168,Disorder of bile acid synthesis
150,488168,Microcephaly-congenital cataract-psoriasiform dermatitis syndrome
150,1426,Greenberg dysplasia
150,139,CHILD syndrome
150,818,Smith-Lemli-Opitz syndrome
150,35107,Desmosterolosis
150,35173,X-linked dominant chondrodysplasia punctata
150,46059,Lathosterolosis
150,29,Mevalonic aciduria
150,343,Hyperimmunoglobulinemia D with periodic fever
150,309025,Mevalonate kinase deficiency
150,401973,MEND syndrome
150,251383,CK syndrome
150,79195,Sterol biosynthesis disorder
150,79226,Sterol metabolism disorder
150,412,Dysbetalipoproteinemia
150,140905,Hyperlipidemia due to hepatic triacylglycerol lipase deficiency
150,181428,Familial Hyperalphalipoproteinemia
150,309015,Familial lipoprotein lipase deficiency
150,309020,Familial apolipoprotein C-II deficiency
150,535453,Familial lipase maturation factor 1 deficiency
150,535458,Familial GPIHBP1 deficiency
150,530849,Familial apolipoprotein A5 deficiency
150,444490,Familial chylomicronemia syndrome
150,391665,Homozygous familial hypercholesterolemia
150,477811,Rare hypercholesterolemia
150,181422,Rare hyperlipidemia
150,79292,Fish-eye disease
150,79293,Familial LCAT deficiency
150,650,LCAT deficiency
150,425,Apolipoprotein A-I deficiency
150,31150,Tangier disease
150,31153,Hypoalphalipoproteinemia
150,14,Abetalipoproteinemia
150,71,Chylomicron retention disease
150,31154,Hypobetalipoproteinemia
150,181431,Rare hypolipidemia
150,2882,Sitosterolemia
150,329481,Lipoprotein glomerulopathy
150,181437,Rare syndromic dyslipidemia
150,101953,Rare dyslipidemia
150,309031,Pancreatic triacylglycerol lipase deficiency
150,309108,Pancreatic colipase deficiency
150,309111,Combined pancreatic lipase-colipase deficiency
150,309028,Disorder of lipid absorption and transport
150,615938,Spastic paraparesis-cataracts-speech delay syndrome
150,506353,Autosomal recessive complex spastic paraplegia due to Kennedy pathway dysfunction
150,816,Sjögren-Larsson syndrome
150,139480,Autosomal recessive spastic paraplegia type 39
150,216866,Classic pantothenate kinase-associated neurodegeneration
150,216873,Atypical pantothenate kinase-associated neurodegeneration
150,157850,Pantothenate kinase-associated neurodegeneration
150,35069,Infantile neuroaxonal dystrophy
150,199351,Adult-onset dystonia-parkinsonism
150,329303,PLA2G6-associated neurodegeneration
150,329308,Fatty acid hydroxylase-associated neurodegeneration
150,352333,Congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome
150,423296,Spinocerebellar ataxia type 38
150,424027,Progressive myoclonic epilepsy type 8
150,431361,Progressive encephalopathy with leukodystrophy due to DECR deficiency
150,352306,"Disorder of phospholipids, sphingolipids and fatty acids biosynthesis with central nervous system predominant involvement"
150,36386,Hereditary sensory and autonomic neuropathy type 1
150,171848,Polyneuropathy-hearing loss-ataxia-retinitis pigmentosa-cataract syndrome
150,352309,"Disorder of phospholipids, sphingolipids and fatty acids biosynthesis with peripheral nerves predominant involvement"
150,98907,Neutral lipid storage disease with ichthyosis
150,98908,Neutral lipid storage disease with myopathy
150,565612,Primary triglyceride deposit cardiomyovasculopathy
150,165,Neutral lipid storage disease
150,280671,Megaconial congenital muscular dystrophy
150,352312,"Disorder of phospholipids, sphingolipids and fatty acids biosynthesis with skeletal muscle predominant involvement"
150,506334,Familial steroid-resistant nephrotic syndrome with adrenal insufficiency
150,352301,"Disorder of phospholipids, sphingolipids and fatty acids biosynthesis"
150,309005,Disorder of lipid metabolism
150,167,Chédiak-Higashi syndrome
150,2342,Haim-Munk syndrome
150,678,Papillon-Lefèvre syndrome
150,664500,Hermansky-Pudlak syndrome due to AP3B1 deficiency
150,664511,"Early-onset severe Hermansky-Pudlak syndrome with hearing loss, due to AP3D1 deficiency"
150,183678,Hermansky-Pudlak syndrome due to AP-3 deficiency
150,231500,Hermansky-Pudlak syndrome due to BLOC-3 deficiency
150,231512,Hermansky-Pudlak syndrome due to BLOC-2 deficiency
150,231531,Hermansky-Pudlak syndrome due to BLOC-1 deficiency
150,79430,Hermansky-Pudlak syndrome
150,675782,Progressive hypotonia-intellectual disability-facial dysmorphism syndrome due to FYVE-defective RBSN
150,309340,Disorder of lysosomal-related organelles
150,79277,Congenital erythropoietic porphyria
150,79278,Autosomal erythropoietic protoporphyria
150,443197,X-linked erythropoietic protoporphyria
150,280379,Erythropoietic uroporphyria associated with myeloid malignancy
150,95159,Hepatoerythropoietic porphyria
150,659672,Harderoporphyria
150,659681,Erythropoietic porphyria
150,79273,Hereditary coproporphyria
150,79276,Acute intermittent porphyria
150,79473,Variegate porphyria
150,100924,Porphyria due to ALA dehydratase deficiency
150,95157,Acute hepatic porphyria
150,443057,Sporadic porphyria cutanea tarda
150,443062,Familial porphyria cutanea tarda
150,101330,Porphyria cutanea tarda
150,659698,Hepatic cutaneous porphyria
150,659694,Hepatic porphyria
150,738,Porphyria
150,75563,X-linked sideroblastic anemia
150,79234,Crigler-Najjar syndrome type 1
150,79235,Crigler-Najjar syndrome type 2
150,205,Crigler-Najjar syndrome
150,234,Dubin-Johnson syndrome
150,3111,Rotor syndrome
150,79304,Progressive familial intrahepatic cholestasis type 2
150,79305,Progressive familial intrahepatic cholestasis type 3
150,79306,Progressive familial intrahepatic cholestasis type 1
150,480483,Progressive familial intrahepatic cholestasis type 4
150,480491,MYO5B-related progressive familial intrahepatic cholestasis
150,480476,Progressive familial intrahepatic cholestasis type 5
150,168583,Hereditary North American Indian childhood cirrhosis
150,172,Progressive familial intrahepatic cholestasis
150,2697,Arthrogryposis-renal dysfunction-cholestasis syndrome
150,99960,Benign recurrent intrahepatic cholestasis type 1
