data,AverageAgeOfOnset,Date,DisorderGroup,ORPHAcode,OrphanetURL,Preferred term,TypeOfInheritance,Typology
2357,['All ages'],2024-12-03 07:13:23,Disorder,2357,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2357,Bronchogenic cyst,['Unknown'],Morphological anomaly
2363,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,2363,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2363,Lacrimoauriculodentodigital syndrome,['Autosomal dominant'],Malformation syndrome
2364,['Childhood'],2024-12-03 07:13:23,Disorder,2364,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2364,Glycogen storage disease due to lactate dehydrogenase deficiency,,Disease
2368,['Antenatal'],2024-12-03 07:13:23,Disorder,2368,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2368,Gastroschisis,['Not applicable'],Morphological anomaly
2369,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2369,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2369,Limb body wall complex,['Not applicable'],Malformation syndrome
2370,['Neonatal'],2024-12-03 07:13:23,Disorder,2370,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2370,Larsen-like osseous dysplasia-short stature syndrome,,Malformation syndrome
2371,['Neonatal'],2024-12-03 07:13:23,Disorder,2371,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2371,Lethal Larsen-like syndrome,['Autosomal recessive'],Malformation syndrome
2372,['All ages'],2024-12-03 07:13:23,Disorder,2372,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2372,Laryngocele,,Malformation syndrome
2373,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2373,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2373,Congenital laryngomalacia,,Malformation syndrome
2374,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2374,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2374,Isolated congenital laryngeal web,,Malformation syndrome
2375,['Childhood'],2024-12-03 07:13:23,Disorder,2375,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2375,Laryngeal abductor paralysis-intellectual disability syndrome,['X-linked recessive'],Malformation syndrome
2377,['Neonatal'],2024-12-03 07:13:23,Disorder,2377,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2377,Laurence-Moon syndrome,['Autosomal recessive'],Malformation syndrome
2378,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,2378,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2378,Laurin-Sandrow syndrome,['Autosomal dominant'],Malformation syndrome
2379,['Infancy'],2024-12-03 07:13:23,Disorder,2379,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2379,Early-onset parkinsonism-intellectual disability syndrome,['X-linked recessive'],Disease
2380,['Childhood'],2024-12-03 07:13:23,Disorder,2380,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2380,Legg-Calvé-Perthes disease,"['Autosomal dominant', 'Multigenic/multifactorial']",Disease
2382,"['Childhood', 'Infancy']",2024-12-03 07:13:23,Disorder,2382,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2382,Lennox-Gastaut syndrome,"['Autosomal dominant', 'Multigenic/multifactorial', 'Not applicable']",Disease
2386,['Childhood'],2024-12-03 07:13:23,Disorder,2386,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2386,Leukoencephalopathy-palmoplantar keratoderma syndrome,['Autosomal recessive'],Disease
2387,['Neonatal'],2024-12-03 07:13:23,Disorder,2387,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2387,Leukonychia totalis,,Disease
2388,['Adult'],2024-12-03 07:13:23,Disorder,2388,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2388,Choreoacanthocytosis,['Autosomal recessive'],Disease
2390,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2390,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2390,Lichtenstein syndrome,['Autosomal recessive'],Disease
2391,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2391,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2391,Congenitally short costocoracoid ligament,['Autosomal dominant'],Malformation syndrome
2394,['Childhood'],2024-12-03 07:13:23,Subtype of disorder,2394,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2394,Pyruvate dehydrogenase E3 deficiency,['Autosomal recessive'],Clinical subtype
2396,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,2396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2396,Encephalocraniocutaneous lipomatosis,['Not applicable'],Disease
2398,"['Adolescent', 'Adult', 'Childhood', 'Elderly']",2024-12-03 07:13:23,Disorder,2398,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2398,Multiple symmetric lipomatosis,"['Autosomal dominant', 'Autosomal recessive', 'Mitochondrial inheritance', 'Not applicable']",Disease
2399,['Neonatal'],2024-12-03 07:13:23,Disorder,2399,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2399,Nasopalpebral lipoma-coloboma syndrome,['Autosomal dominant'],Malformation syndrome
2400,['Childhood'],2024-12-03 07:13:23,Disorder,2400,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2400,Peripheral motor neuropathy-dysautonomia syndrome,['Unknown'],Disease
2404,['All ages'],2024-12-03 07:13:23,Disorder,2404,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2404,Loiasis,['Not applicable'],Disease
2405,['All ages'],2024-12-03 07:13:23,Disorder,2405,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2405,Thickened earlobes-conductive deafness syndrome,['Autosomal dominant'],Malformation syndrome
2406,['All ages'],2024-12-03 07:13:23,Disorder,2406,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2406,Locked-in syndrome,['Not applicable'],Clinical syndrome
2407,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2407,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2407,Laryngo-onycho-cutaneous syndrome,['Autosomal recessive'],Disease
2408,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,2408,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2408,Lowe-Kohn-Cohen syndrome,,Malformation syndrome
2409,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2409,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2409,Lowry-MacLean syndrome,['Autosomal dominant'],Malformation syndrome
2410,['Adolescent'],2024-12-03 07:13:23,Disorder,2410,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2410,Hypergonadotropic hypogonadism-cataract syndrome,['Autosomal recessive'],Malformation syndrome
2412,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2412,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2412,Dislocation of the hip-dysmorphism syndrome,,Malformation syndrome
2414,['Neonatal'],2024-12-03 07:13:23,Disorder,2414,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2414,Congenital pulmonary lymphangiectasia,['Autosomal recessive'],Disease
2415,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Group of disorders,2415,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2415,Rare lymphatic malformation,['Not applicable'],Category
2420,"['Adult', 'Elderly']",2024-12-03 07:13:23,Disorder,2420,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2420,Primary pulmonary lymphoma,['Not applicable'],Disease
2427,['Adult'],2024-12-03 07:13:23,Disorder,2427,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2427,Macrocephaly-short stature-paraplegia syndrome,['Unknown'],Malformation syndrome
2429,['Childhood'],2024-12-03 07:13:23,Disorder,2429,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2429,Macrocephaly-spastic paraplegia-dysmorphism syndrome,['Autosomal recessive'],Malformation syndrome
2430,['Neonatal'],2024-12-03 07:13:23,Disorder,2430,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2430,Congenital macroglossia,,Malformation syndrome
2432,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,2432,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2432,Macrosomia-microphthalmia-cleft palate syndrome,,Malformation syndrome
2435,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2435,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2435,Hypo- and hypermelanotic cutaneous macules-retarded growth-intellectual disability syndrome,['Unknown'],Disease
2437,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2437,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2437,Czeizel-Losonci syndrome,['Autosomal dominant'],Malformation syndrome
2438,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,2438,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2438,Hand-foot-genital syndrome,['Autosomal dominant'],Malformation syndrome
2439,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,2439,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2439,Patterson-Stevenson-Fontaine syndrome,['Autosomal dominant'],Malformation syndrome
2440,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2440,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2440,Isolated split hand-split foot malformation,"['Autosomal dominant', 'Autosomal recessive', 'X-linked recessive']",Malformation syndrome
2442,"['Adolescent', 'Adult', 'Childhood', 'Infancy']",2024-12-03 07:13:23,Group of disorders,2442,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2442,X-linked lymphoproliferative disease,['X-linked recessive'],Clinical group
2443,['All ages'],2024-12-03 07:13:23,Group of disorders,2443,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2443,Mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies,['Autosomal recessive'],Category
2444,"['Adolescent', 'Adult', 'Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,2444,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2444,Congenital pulmonary airway malformation,['Not applicable'],Malformation syndrome
2451,['All ages'],2024-12-03 07:13:23,Disorder,2451,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2451,Mucocutaneous venous malformations,['Autosomal dominant'],Malformation syndrome
2456,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2456,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2456,Familial supernumerary nipples,,Morphological anomaly
2457,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2457,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2457,Mandibuloacral dysplasia,['Autosomal recessive'],Malformation syndrome
2459,['All ages'],2024-12-03 07:13:23,Disorder,2459,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2459,Mansonelliasis,['Not applicable'],Disease
2460,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2460,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2460,Van den Ende-Gupta syndrome,['Autosomal recessive'],Malformation syndrome
2461,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2461,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2461,Marden-Walker syndrome,['Autosomal recessive'],Malformation syndrome
2462,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2462,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2462,Shprintzen-Goldberg syndrome,"['Autosomal dominant', 'Multigenic/multifactorial', 'Not applicable']",Malformation syndrome
2463,"['Childhood', 'Infancy']",2024-12-03 07:13:23,Disorder,2463,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2463,Marfanoid habitus-autosomal recessive intellectual disability syndrome,['Autosomal recessive'],Malformation syndrome
2464,"['Adult', 'Childhood']",2024-12-03 07:13:23,Disorder,2464,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2464,"Marfanoid syndrome, De Silva type",,Malformation syndrome
2466,['Neonatal'],2024-12-03 07:13:23,Subtype of disorder,2466,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2466,MASA syndrome,['X-linked recessive'],Clinical subtype
2467,['All ages'],2024-12-03 07:13:23,Group of disorders,2467,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2467,Systemic mastocytosis,['Not applicable'],Clinical group
2470,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,2470,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2470,Matthew-Wood syndrome,"['Autosomal dominant', 'Autosomal recessive']",Malformation syndrome
2471,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2471,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2471,McDonough syndrome,,Malformation syndrome
2473,['Neonatal'],2024-12-03 07:13:23,Disorder,2473,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2473,McKusick-Kaufman syndrome,['Autosomal recessive'],Malformation syndrome
2475,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2475,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2475,White forelock with malformations,,Malformation syndrome
2476,['Antenatal'],2024-12-03 07:13:23,Disorder,2476,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2476,Dysraphism-cleft lip/palate-limb reduction defects syndrome,,Malformation syndrome
2477,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,2477,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2477,Megalencephaly,,Malformation syndrome
2478,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2478,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2478,Megalencephalic leukoencephalopathy with subcortical cysts,"['Autosomal dominant', 'Autosomal recessive']",Disease
2479,"['Childhood', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2479,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2479,Megalocornea-intellectual disability syndrome,,Malformation syndrome
2481,['Childhood'],2024-12-03 07:13:23,Disorder,2481,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2481,Neurocutaneous melanocytosis,['Not applicable'],Disease
2482,['Neonatal'],2024-12-03 07:13:23,Disorder,2482,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2482,Melhem-Fahl syndrome,,Malformation syndrome
2483,['Childhood'],2024-12-03 07:13:23,Disorder,2483,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2483,Melkersson-Rosenthal syndrome,,Malformation syndrome
2484,['Childhood'],2024-12-03 07:13:23,Disorder,2484,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2484,Melnick-Needles syndrome,['X-linked dominant'],Malformation syndrome
2485,['All ages'],2024-12-03 07:13:23,Disorder,2485,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2485,Melorheostosis,['Not applicable'],Malformation syndrome
2487,['Neonatal'],2024-12-03 07:13:23,Disorder,2487,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2487,Lower limb malformation-hypospadias syndrome,,Malformation syndrome
2489,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2489,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2489,Upper limb defect-eye and ear abnormalities syndrome,,Malformation syndrome
2491,['Neonatal'],2024-12-03 07:13:23,Disorder,2491,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2491,Müllerian duct anomalies-limb anomalies syndrome,,Malformation syndrome
2492,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,2492,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2492,FATCO syndrome,,Malformation syndrome
2494,"['Adolescent', 'Adult', 'Childhood']",2024-12-03 07:13:23,Disorder,2494,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2494,Ménétrier disease,"['Autosomal dominant', 'Not applicable', 'Unknown']",Disease
2495,['All ages'],2024-12-03 07:13:23,Disorder,2495,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2495,Meningioma,['Not applicable'],Disease
2496,"['Antenatal', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2496,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2496,Mesomelia-synostoses syndrome,['Autosomal dominant'],Malformation syndrome
2497,['Neonatal'],2024-12-03 07:13:23,Disorder,2497,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2497,"Upper limb mesomelic dysplasia, type Fryns",,Malformation syndrome
2498,,2024-12-03 07:13:23,Disorder,2498,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2498,Syndactyly type 8,"['Autosomal dominant', 'X-linked recessive']",Morphological anomaly
2499,['Childhood'],2024-12-03 07:13:23,Disorder,2499,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2499,Metachondromatosis,['Autosomal dominant'],Malformation syndrome
2500,"['Childhood', 'Infancy']",2024-12-03 07:13:23,Disorder,2500,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2500,Acrogeria,,Malformation syndrome
2501,['Childhood'],2024-12-03 07:13:23,Disorder,2501,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2501,"Metaphyseal chondrodysplasia, Spahr type",['Autosomal recessive'],Disease
2502,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2502,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2502,Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome,['Autosomal recessive'],Malformation syndrome
2504,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2504,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2504,Metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome,['Autosomal dominant'],Malformation syndrome
2505,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2505,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2505,Multiple benign circumferential skin creases on limbs,"['Autosomal dominant', 'Autosomal recessive']",Disease
2508,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2508,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2508,Corpus callosum agenesis-abnormal genitalia syndrome,['X-linked recessive'],Malformation syndrome
2510,['Childhood'],2024-12-03 07:13:23,Disorder,2510,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2510,Micro syndrome,['Autosomal recessive'],Malformation syndrome
2511,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2511,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2511,Microbrachycephaly-ptosis-cleft lip syndrome,['Autosomal recessive'],Malformation syndrome
2512,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,2512,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2512,Autosomal recessive primary microcephaly,['Autosomal recessive'],Etiological subtype
2513,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2513,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2513,Microcephaly-albinism-digital anomalies syndrome,['Unknown'],Malformation syndrome
2514,"['Antenatal', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,2514,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2514,Autosomal dominant primary microcephaly,['Autosomal dominant'],Etiological subtype
2515,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2515,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2515,Microcephaly-cardiomyopathy syndrome,['Autosomal recessive'],Malformation syndrome
2516,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2516,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2516,Microcephaly-cardiac defect-lung malsegmentation syndrome,['Autosomal recessive'],Malformation syndrome
2518,['Neonatal'],2024-12-03 07:13:23,Disorder,2518,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2518,Autosomal recessive chorioretinopathy-microcephaly syndrome,['Autosomal recessive'],Malformation syndrome
2519,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,2519,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2519,Microcephaly-seizures-intellectual disability-heart disease syndrome,['Unknown'],Malformation syndrome
